TransDate,AvgMPrice,Price_Smoothed,PricePctChange,EMA,Sales_Smoothed,DayOfWeek,Month,Season
0,2.7,1.8578093389171217,-93.37836209933167,5.0,-31.61095880840115,5,1,1
1,2.5,1.8554923778255834,-7.407407407407418,4.466666666666668,-18.28978663819628,6,1,1
2,2.15,1.8532337406845014,-14.000000000000002,5.871111111111112,-8.076897353615161,0,1,1
3,1.609375,1.8510330377726254,-25.1453488372093,7.354962962962964,-0.5777743319581714,1,1,1
4,1.7222222222222223,1.8488898793687043,7.011866235167208,7.574301234567902,4.602099049474211,2,1,1
5,1.875,1.8468038757514897,8.870967741935477,8.164394403292182,7.857239413381565,3,1,1
6,1.7142857142857142,2.038697562358277,-8.571428571428575,8.009141816186558,9.428571428571429,4,1,1
7,1.7045454545454546,1.8964897701504844,-0.5681818181818121,8.407922907361684,10.285714285714286,5,1,1
8,2.0,1.8250611987219132,17.333333333333336,7.553533186380126,10.428571428571429,6,1,1
9,1.7777777777777777,1.7718865955473098,-11.111111111111116,7.74639542819611,9.571428571428571,0,1,1
10,1.75,1.7919758812615956,-1.5625,8.046876037769962,8.571428571428571,1,1,1
11,1.9166666666666667,1.8197536590393733,9.523809523809534,8.173959232733967,8.571428571428571,2,1,1
12,1.625,1.7840393733250877,-15.217391304347828,9.217431335036105,9.142857142857142,3,1,1
13,1.703125,1.7824449855699858,4.807692307692313,12.25510715703129,12.714285714285714,4,1,1
14,2.0238095238095237,1.8280541383219955,18.829183049366538,13.554426202760451,14.285714285714286,5,1,1
15,2.1875,1.8548398526077097,8.088235294117641,12.280502709059059,14.571428571428571,6,1,1
16,1.8875,1.870514455782313,-13.714285714285712,13.443102347851184,16.285714285714285,0,1,1
17,1.6896551724137931,1.8618937661271406,-10.481845170130166,15.517355368137693,19.0,1,1,1
18,2.0675675675675675,1.8834510376844118,22.366243794815222,18.381707985719334,23.0,2,1,1
19,1.7222222222222223,1.8973399265733009,-16.702977487291204,19.530813587623424,24.571428571428573,3,1,1
20,1.7023809523809523,1.897233634056294,-1.1520737327189057,19.726705109273635,23.0,4,1,1
21,1.8958333333333333,1.878951321131124,11.363636363636353,18.696477761370485,21.571428571428573,5,1,1
22,1.8125,1.8253798925596953,-4.395604395604391,16.736947393187755,21.571428571428573,6,1,1
23,1.8035714285714286,1.813390096641328,-0.49261083743842304,16.638687740762723,20.857142857142858,0,1,1
24,1.625,1.8041536434393577,-9.9009900990099,16.553529375327695,19.0,1,1,1
25,1.603448275862069,1.7378508874814294,-1.326259946949604,18.21305879195067,17.857142857142858,2,1,1
26,1.5517241379310345,1.713494018296974,-3.2258064516129004,19.65131761969058,18.142857142857142,3,1,1
27,1.75,1.7202967393854094,12.777777777777777,20.764475270398503,19.142857142857142,4,1,1
28,1.9,1.7208919774806475,8.571428571428562,18.66254523434537,18.142857142857142,5,1,1
29,1.9285714285714286,1.7374736101337087,1.5037593984962516,17.10753920309932,18.571428571428573,6,1,1
30,1.9444444444444444,1.7575983266869968,0.8230452674897082,18.69320064268608,20.428571428571427,0,1,1
31,1.6296296296296295,1.7582597023483724,-16.1904761904762,19.80077389032794,22.0,1,2,1
32,1.8888888888888888,1.7990369327807751,15.909090909090917,18.36067070495088,19.142857142857142,2,2,1
33,1.635135135135135,1.8109527895242181,-13.43402225755167,20.84591461095743,20.285714285714285,3,2,1
34,1.6590909090909092,1.7979657765372052,1.465063861758087,21.133125996163105,19.571428571428573,4,2,1
35,1.875,1.7943943479657765,13.013698630136972,20.182042530008026,20.857142857142858,5,2,1
36,2.05,1.8117412867412865,9.333333333333327,18.824436859340288,21.285714285714285,6,2,1
37,1.7380952380952381,1.7822628286914,-15.214866434378616,19.247845278094918,20.285714285714285,0,2,1
38,1.875,1.8173157387443102,7.8767123287671215,18.281465907682264,18.142857142857142,1,2,1
39,1.90625,1.8197958974744688,1.6666666666666607,17.97727045332463,19.142857142857142,2,2,1
40,1.875,1.8540623067408781,-1.6393442622950838,17.98030105954801,16.428571428571427,3,2,1
41,1.9537037037037037,1.8961498488284203,4.197530864197541,19.182927584941613,17.0,4,2,1
42,2.25,1.949721277399849,15.165876777251185,17.825203906949397,16.285714285714285,5,2,1
43,1.9285714285714286,1.9323743386243388,-14.28571428571428,17.315176719356145,16.857142857142858,6,2,1
44,1.425,1.887646447467876,-26.111111111111107,17.673153156775328,16.571428571428573,0,2,1
45,1.6875,1.8608607331821616,18.421052631578938,18.78339940253862,18.571428571428573,1,2,1
46,1.9583333333333333,1.8683012093726379,16.049382716049386,18.678946148866803,18.857142857142858,2,2,1
47,1.9761904761904763,1.882756991685563,0.911854103343468,19.121753329017896,19.428571428571427,3,2,1
48,1.88,1.8722278911564625,-4.867469879518083,19.90551955181551,19.142857142857142,4,2,1
49,1.875,1.8186564625850339,-0.26595744680850686,19.651450278240105,20.428571428571427,5,2,1
50,1.6875,1.7842176870748296,-9.999999999999998,18.631256907808094,20.142857142857142,6,2,1
51,2.0789473684210527,1.877638739706409,23.196881091617925,18.94708932010035,20.285714285714285,0,2,1
52,1.5681818181818181,1.8605932851609543,-24.56846950517837,18.020810744086972,18.285714285714285,1,2,1
53,2.1666666666666665,1.890355189922859,38.164251207729464,16.41803597820871,16.571428571428573,2,2,1
54,1.7934782608695652,1.8642534448770145,-17.224080267558527,17.295631181114217,16.714285714285715,3,2,1
55,1.8653846153846154,1.8621655327891027,4.009324009324011,18.456213690298988,16.857142857142858,4,2,1
56,1.75,1.84430838993196,-6.185567010309279,17.86205186492579,16.285714285714285,5,2,1
57,1.75,1.8532369613605313,0.0,16.013778282935686,15.142857142857142,6,2,1
58,1.6111111111111112,1.7864032103162537,-7.9365079365079305,16.278607845210928,14.714285714285714,0,2,1
59,1.8229166666666667,1.8227939029569462,13.146551724137922,17.308126799182805,16.428571428571427,1,3,2
60,1.962962962962963,1.7936933738564174,7.682539682539691,18.733709892625097,19.571428571428573,2,3,2
61,1.605263157894737,1.7668055020028706,-18.222442899702084,18.76921524027508,19.0,3,3,2
62,1.5,1.714607699805068,-6.557377049180335,18.533319874905068,17.714285714285715,4,3,2
63,1.75,1.714607699805068,16.666666666666675,17.795543891584394,17.571428571428573,5,3,2
64,2.0,1.750321985519354,14.28571428571428,16.089471372706477,17.714285714285715,6,3,2
65,1.625,1.752306112503481,-18.75,15.94420852301228,17.285714285714285,0,3,2
66,1.6666666666666667,1.7299846839320525,2.564102564102577,16.21831405327731,16.428571428571427,1,3,2
67,1.7291666666666667,1.6965852130325814,3.750000000000009,15.655872179507003,14.142857142857142,2,3,2
68,1.7222222222222223,1.713293650793651,-0.40160642570280514,16.10175588890607,14.142857142857142,3,3,2
69,1.725,1.7454365079365082,0.1612903225806539,16.62152177038526,14.571428571428571,4,3,2
70,1.7,1.7382936507936508,-1.449275362318847,15.071985534333892,13.428571428571429,5,3,2
71,1.8409090909090908,1.7155663780663784,8.288770053475925,14.662387463089374,14.428571428571429,6,3,2
72,1.8392857142857142,1.7461786229643372,-0.08818342151675207,14.574069134677458,14.285714285714286,0,3,2
73,1.8333333333333333,1.769988146773861,-0.3236245954692518,16.230859916720465,15.571428571428571,1,3,2
74,1.7162162162162162,1.7681380824237967,-6.3882063882063855,19.00007859449107,19.142857142857142,2,3,2
75,1.7717391304347827,1.7752119264541626,3.235193426908589,19.53340144855893,19.714285714285715,3,3,2
76,1.78,1.7830690693113052,0.46625766871164487,20.395614588751073,20.571428571428573,4,3,2
77,1.8046875,1.7980244264541625,1.3869382022471788,21.942865976917595,24.428571428571427,5,3,2
78,2.2045454545454546,1.8499724784022145,22.156631247540346,20.48381717999525,24.285714285714285,6,3,2
79,1.8653846153846154,1.8537008928449146,-15.384615384615385,21.219308222662548,26.0,0,3,2
80,1.7592592592592593,1.8431188822629039,-5.689194348988158,21.990067126307544,26.0,1,3,2
81,1.7142857142857142,1.8428430962728322,-2.556390977443612,20.924724842799872,22.714285714285715,2,3,2
82,1.9078947368421053,1.8622938971881642,11.293859649122817,20.66809486375989,22.142857142857142,3,3,2
83,1.8875,1.877651040045307,-1.0689655172413826,20.579015548591908,21.285714285714285,4,3,2
84,1.4444444444444444,1.8261877463945133,-23.473142016188376,19.035146808779654,18.0,5,3,2
85,1.9,1.7826812528880198,31.538461538461537,18.36379390094237,18.428571428571427,6,3,2
86,1.661764705882353,1.7535926943876967,-12.538699690402467,20.448621380816718,19.571428571428573,0,3,2
87,1.4375,1.7076270859220881,-13.495575221238942,21.988805196707823,20.285714285714285,1,3,2
88,1.91875,1.7368362695955575,33.478260869565226,24.39029783714678,24.0,2,3,2
89,1.775,1.7178513071895425,-7.491856677524433,25.404924792193874,25.857142857142858,3,3,2
90,1.9444444444444444,1.7259862278244633,9.546165884194057,25.617601486568027,26.857142857142858,4,4,2
91,1.6484375,1.7551280929038282,-15.223214285714281,26.468587955025622,30.142857142857142,5,4,2
92,2.125,1.787270950046685,28.90995260663507,24.539442894355542,29.857142857142858,6,4,2
93,1.8658536585365855,1.8164265147115757,-12.195121951219512,26.7341838417748,30.857142857142858,0,4,2
94,1.6282051282051282,1.8436701044551653,-12.736718619071564,28.369625996204828,31.857142857142858,1,4,2
95,2.25,1.8909915330265938,38.188976377952756,28.320342530044186,30.142857142857142,2,4,2
96,1.9596774193548387,1.9173740215058566,-12.903225806451612,28.677630192704964,30.0,3,4,2
97,1.9210526315789473,1.9140323339536427,-1.9709768247779924,27.52061283367764,29.0,4,4,2
98,1.9318181818181819,1.9545152884990973,0.5603985056039873,26.784531122520622,27.571428571428573,5,4,2
99,1.9375,1.9277295742133833,0.2941176470588225,23.746593639517876,26.428571428571427,6,4,2
100,1.814516129032258,1.9203956414270507,-6.347554630593133,24.71371448758216,25.0,0,4,2
101,1.9214285714285715,1.9622847047446854,5.892063492063504,26.085219222571208,24.428571428571427,1,4,2
102,2.01875,1.929248990458971,5.065055762081783,27.94052332622838,26.142857142857142,2,4,2
103,1.9880952380952381,1.9333086788504568,-1.5185021376971752,29.8151202160646,27.714285714285715,3,4,2
104,2.0,1.9445868743391783,0.5988023952095745,28.77310418725599,28.0,4,4,2
105,1.6666666666666667,1.9067080864603905,-16.666666666666664,26.936690295621858,27.0,5,4,2
106,1.601063829787234,1.8586457764299953,-3.936170212765966,29.61179825620561,33.142857142857146,0,4,2
107,1.713235294117647,1.844177085727908,7.00605823724838,30.330225155378198,33.714285714285715,1,4,2
108,1.75,1.8196872898095406,2.145922746781115,31.086195134661107,33.857142857142854,2,4,2
109,1.853448275862069,1.7960727577898365,5.9113300492610765,30.80803578337296,32.285714285714285,3,4,2
110,1.6724137931034482,1.750975408505295,-9.76744186046512,30.566964345589902,30.428571428571427,4,4,2
111,1.8660714285714286,1.7318427554440705,11.57952871870398,30.224702432844584,31.285714285714285,5,4,2
112,1.9285714285714286,1.7692577214304652,3.349282296650724,27.12807544179864,30.142857142857142,6,4,2
113,1.7635135135135136,1.7924648191056478,-8.558558558558559,28.577665382892153,28.857142857142858,0,4,2
114,1.7282608695652173,1.7946113298838724,-1.9990004997501365,27.967309998506533,27.285714285714285,1,4,2
115,1.845,1.8081827584553007,6.754716981132081,30.905001998705664,29.285714285714285,2,4,2
116,1.9428571428571428,1.8209554537403112,5.303910181958971,31.451001732211576,30.142857142857142,3,4,2
117,2.00531914893617,1.8685133617164145,3.2149561952440564,33.52420150125003,32.714285714285715,4,4,2
118,2.125,1.9055031576347816,5.968169761273212,32.520974634416696,32.42857142857143,5,4,2
119,1.9210526315789473,1.9044290437787128,-9.597523219814242,30.71817801649447,34.142857142857146,6,5,2
120,1.9054054054054055,1.9246993140489832,-0.8145131432802599,31.555754280961875,34.0,0,5,2
121,1.9487179487179487,1.9561931824993732,2.2731405710129104,32.54832037683363,36.142857142857146,1,5,2
122,1.8125,1.9515503253565163,-6.990131578947367,33.54187765992248,34.714285714285715,2,5,2
123,1.89375,1.9445350192340674,4.482758620689653,34.40296063859948,35.42857142857143,3,5,2
124,1.75,1.9080608551003289,-7.590759075907593,32.749232553452885,31.857142857142858,4,5,2
125,1.869047619047619,1.8714962292499886,6.802721088435382,31.316001546325836,31.285714285714285,5,5,2
126,1.8043478260869565,1.8548241141797044,-3.4616449736915023,30.34053467348239,32.0,6,5,2
127,1.9013157894736843,1.8542398833323155,5.374128091312613,31.361796717018073,32.142857142857146,0,5,2
128,1.7155172413793103,1.820925496569653,-9.772103567593371,31.046890488082333,30.714285714285715,1,5,2
129,1.9134615384615385,1.83534857349273,11.538461538461542,30.373971756338022,28.714285714285715,2,5,2
130,2.0,1.8505271449213012,4.522613065326619,28.724108855492954,25.571428571428573,3,5,2
131,1.7890625,1.8561075020641584,-10.546875,29.160894341427227,27.0,4,5,2
132,1.8461538461538463,1.8528369630793338,3.1911320120927122,27.00610842923693,25.714285714285715,5,5,2
133,2.010869565217391,1.8823400686693958,8.922101449275344,26.47196063867201,25.571428571428573,6,5,2
134,2.13,1.9150092416017266,5.924324324324326,26.409032553515743,23.857142857142858,0,5,2
135,2.0510204081632653,1.9629382654280059,-3.7079620580626638,29.42116154638031,26.714285714285715,1,5,2
136,1.75,1.9395866170763576,-14.67661691542288,30.03167334019627,27.857142857142858,2,5,2
137,1.765625,1.9061044742192146,0.8928571428571397,30.29411689483677,29.857142857142858,3,5,2
138,1.8214285714285714,1.9107281987090106,3.1605562579013924,30.921567975525203,30.285714285714285,4,5,2
139,2.0104166666666665,1.9341943159251278,10.375816993464039,29.998692245455178,31.857142857142858,5,5,2
140,1.8269230769230769,1.9079162461687973,-9.127142287764045,29.465533279394492,32.285714285714285,6,5,2
141,2.032258064516129,1.8939531125282443,11.239388794567073,29.670128842141892,33.0,0,5,2
142,2.0277777777777777,1.8906327367588887,-0.22045855379189128,31.980778329856307,32.714285714285715,1,5,2
143,2.1,1.940632736758889,3.561643835616457,30.383341219208802,30.714285714285715,2,5,2
144,2.1160714285714284,1.9906965122690927,0.765306122448961,30.065562389980965,30.142857142857142,3,5,2
145,2.0833333333333335,2.028111478255487,-1.5471167369901395,28.856820737983504,28.142857142857142,4,5,2
146,2.3035714285714284,2.0699907299561677,10.571428571428566,28.74257797291904,28.714285714285715,5,5,2
147,1.9,2.080430290395728,-17.519379844961236,25.57690090986317,25.714285714285715,6,5,2
148,1.875,2.05796485260771,-1.3157894736842035,22.699980788548082,21.857142857142858,0,5,2
149,1.8425925925925926,2.031509826152683,-1.7283950617283939,23.406650016741672,19.142857142857142,1,5,2
150,1.9305555555555556,2.007303476946334,4.773869346733672,25.085763347842782,21.428571428571427,2,6,3
151,2.2903225806451615,2.032196498671153,18.635414249245773,25.87432823479708,21.857142857142858,3,6,3
152,1.9078947368421053,2.0071338420295493,-16.697553743513716,24.957751136824136,21.571428571428573,4,6,3
153,1.8189655172413792,1.9379044261252563,-4.661117717003571,25.496717651914253,21.714285714285715,5,6,3
154,1.956896551724138,1.94603250494299,7.582938388625604,26.097155298325685,25.285714285714285,6,6,3
155,1.8680555555555556,1.9450404414509266,-4.539892315222705,27.417534591882262,29.857142857142858,0,6,3
156,2.1467391304347827,1.988489946856954,14.918377242605473,30.028529979631294,32.57142857142857,1,6,3
157,1.956896551724138,1.9922529463096086,-8.843299869052823,29.89139264901379,31.571428571428573,2,6,3
158,1.9583333333333333,1.9448259109793473,0.07342143906019505,30.839206962478617,32.42857142857143,3,6,3
159,1.967741935483871,1.953375510785314,0.48043925875085325,30.860646034148136,34.142857142857146,4,6,3
160,2.25,2.014951865465117,14.344262295081966,29.14589322959505,32.57142857142857,5,6,3
161,1.925,2.0103952152188116,-14.444444444444438,29.259774132315712,32.57142857142857,6,6,3
162,1.9945652173913044,2.02846802405249,3.613777526821016,31.49180424800695,34.0,0,6,3
163,1.8790322580645162,1.9902241851424518,-5.7923881515338005,31.42623034827269,31.714285714285715,1,6,3
164,1.9814814814814814,1.9937363179649294,5.452233349229041,34.56939963516967,35.42857142857143,2,6,3
165,1.856060606060606,1.97912592835454,-6.329651656754464,34.36014635048038,34.857142857142854,3,6,3
166,2.0208333333333335,1.9867104137616056,8.87755102040817,32.978793503749664,33.857142857142854,4,6,3
167,1.9,1.9367104137616058,-5.979381443298982,30.581621036583044,33.42857142857143,5,6,3
168,1.84375,1.925103270904463,-2.960526315789469,28.637404898371972,31.428571428571427,6,6,3
169,1.9652777777777777,1.9209193509596736,6.591337099811678,29.61908424525571,30.0,0,6,3
170,1.9807692307692308,1.9354532042032042,0.7882576787170414,29.26987301255495,29.428571428571427,1,6,3
171,2.13953488372093,1.9580322616659827,8.015353352901311,31.23388994421429,27.857142857142858,2,6,3
172,2.217741935483871,2.009701023012163,3.6553295932678864,31.202704618319054,27.571428571428573,3,6,3
173,1.9083333333333334,1.993629594440735,-13.951515151515148,31.04234400254318,28.428571428571427,4,6,3
174,2.3988095238095237,2.0648880978420956,25.701809107922635,32.50336480220409,32.285714285714285,5,6,3
175,2.482142857142857,2.156087077433932,3.473945409429291,30.036249495243545,32.0,6,6,3
176,1.9951923076923077,2.1603605817074363,-19.618151632540126,33.09808289587774,34.42857142857143,0,6,3
177,1.952127659574468,2.156268928679613,-2.1584209177134106,35.218338509760706,37.57142857142857,1,6,3
178,2.0,2.1363353738623374,2.452316076294281,37.455893375125946,38.714285714285715,2,6,3
179,1.8092105263157894,2.0779737439811825,-9.539473684210531,37.52844092510915,39.714285714285715,3,6,3
180,2.0961538461538463,2.1048052458126842,15.860139860139878,41.32464880176127,44.857142857142854,4,7,3
181,1.7767857142857142,2.0159447015949974,-15.235910878112724,39.548028961526434,42.857142857142854,5,7,3
182,1.9166666666666667,1.9351623886698275,7.872696817420444,34.67495843332291,41.285714285714285,6,7,3
183,2.5,2.007277773285212,30.434782608695656,30.584963975546522,34.285714285714285,0,7,3
184,2.1875,2.0409023933460024,-12.5,30.77363544547365,31.857142857142858,1,7,3
185,1.95,2.0337595362031453,-10.857142857142854,34.003817386077166,32.285714285714285,2,7,3
186,1.8777777777777778,2.043554857840572,-3.703703703703698,35.46997506793355,33.285714285714285,3,7,3
187,2.0555555555555554,2.0377551020408164,9.467455621301756,35.54064505887574,29.0,4,7,3
188,2.12,2.086785714285714,3.1351351351351475,34.26855905102564,28.714285714285715,5,7,3
189,2.0,2.0986904761904763,-5.660377358490576,32.09941784422222,30.857142857142858,6,7,3
190,1.8431372549019607,2.0048529411764706,-7.843137254901967,34.88616213165926,37.857142857142854,0,7,3
191,1.7976190476190477,1.9491556622649058,-2.469604863221875,36.10134051410469,39.57142857142857,1,7,3
192,1.918103448275862,1.9445990120186007,6.702443480246623,39.15449511222407,40.142857142857146,2,7,3
193,2.110294117647059,1.9778156319999263,10.019828155981504,43.0005624305942,43.42857142857143,3,7,3
194,1.9375,1.960950552634847,-8.188153310104529,41.00048743984831,42.285714285714285,4,7,3
195,2.298780487804878,1.986490622321258,18.646734854445324,41.00042244786854,44.42857142857143,5,7,3
196,2.5625,2.066847765178401,11.472148541114047,36.60036612148607,43.0,6,7,3
197,2.1857142857142855,2.1157873410087333,-14.703832752613245,36.38698397195459,40.42857142857143,0,7,3
198,2.0625,2.153627477063155,-5.637254901960775,39.80205277569398,43.0,1,7,3
199,2.0454545454545454,2.171820490945824,-0.8264462809917328,38.89511240560145,39.285714285714285,2,7,3
200,1.8823529411764706,2.13925746573574,-7.973856209150332,40.50909741818792,36.857142857142854,3,7,3
201,1.8909090909090909,2.1326016215798957,0.454545454545463,42.57455109576287,40.857142857142854,4,7,3
202,2.168918918918919,2.1140499688819014,14.70244282744282,41.831277616327824,40.285714285714285,5,7,3
203,2.09375,2.047085683167616,-3.4657320872274133,38.38710726748412,41.42857142857143,6,7,3
204,1.8625,2.0009122137798605,-11.044776119402988,38.73549296515291,42.285714285714285,0,7,3
205,1.8657407407407407,1.9728037481713951,0.17399950285856836,41.17076056979919,41.57142857142857,1,7,3
206,1.9268292682926829,1.9558572800054148,3.27422380923561,41.2813258271593,42.857142857142854,2,7,3
207,2.225,2.0048068598373474,15.474683544303813,41.37714905020473,41.57142857142857,3,7,3
208,1.9930555555555556,2.0193992119296995,-10.424469413233462,40.7935291768441,38.857142857142854,4,7,3
209,2.375,2.048839366369854,19.163763066202087,36.421058619931564,34.714285714285715,5,7,3
210,2.0625,2.0443750806555685,-13.157894736842103,32.631584137274025,33.57142857142857,6,7,3
211,2.298076923076923,2.1066003553808432,11.421911421911425,31.747372918970825,31.428571428571427,0,8,3
212,2.0689655172413794,2.135632466309506,-9.969701341797709,31.647723196441383,27.714285714285715,1,8,3
213,2.0347222222222223,2.151045745442297,-1.6550925925925997,32.2280267702492,26.857142857142858,2,8,3
214,2.189189189189189,2.145929915326467,7.591550594963548,32.99762320088264,26.285714285714285,3,8,3
215,1.875,2.1290648359613877,-14.35185185185185,35.13127344076496,28.0,4,8,3
216,2.015625,2.0777255502471017,7.499999999999996,32.71377031532963,29.285714285714285,5,8,3
217,2.4166666666666665,2.12832078834234,19.89664082687337,28.75193427328568,28.571428571428573,6,8,3
218,2.0,2.0857383707599224,-17.24137931034482,30.11834303684759,30.428571428571427,0,8,3
219,2.015,2.078029011154011,0.7500000000000062,32.769230631934576,33.142857142857146,1,8,3
220,2.1,2.087354407979408,4.218362282878418,34.666666547676634,34.714285714285715,2,8,3
221,1.96,2.0546130952380954,-6.666666666666677,36.71111100798642,36.42857142857143,3,8,3
222,1.9625,2.067113095238095,0.12755102040815647,37.1496295402549,35.142857142857146,4,8,3
223,2.4642857142857144,2.1312074829931973,25.568698817106483,34.063012268220916,34.714285714285715,5,8,3
224,2.5,2.143112244897959,1.4492753623188248,29.78794396579146,34.57142857142857,6,8,3
225,1.953125,2.1364158163265303,-21.875,30.216218103685932,33.714285714285715,0,8,3
226,1.9852941176470589,2.132172118847539,1.6470588235294237,30.72072235652781,31.428571428571427,1,8,3
227,1.9102564102564104,2.105065891741312,-3.779677113010449,31.957959375657435,30.428571428571427,2,8,3
228,1.9078947368421053,2.0976222827187554,-0.12363122571529273,35.296898125569776,31.428571428571427,3,8,3
229,2.115,2.11940799700447,10.855172413793102,37.39064504216047,33.0,4,8,3
230,2.21875,2.084331466392225,4.905437352245845,34.53855903653908,33.285714285714285,5,8,3
231,2.0,2.0129028949636534,-9.859154929577462,30.200084498333865,33.285714285714285,6,8,3
232,2.0789473684210527,2.030877519023804,3.9473684210526327,31.24007323188935,34.0,0,8,3
233,2.1018518518518516,2.047528623910203,1.1017346460384214,30.80806346763744,33.142857142857146,1,8,3
234,2.0231481481481484,2.0636560150375938,-3.7444933920704693,33.90032167195245,35.142857142857146,2,8,3
235,2.1547619047619047,2.098922753311851,6.505393919581537,34.98027878235879,33.0,3,8,3
236,1.9696969696969697,2.078165177554275,-8.58864892014063,34.71624161137762,30.428571428571427,4,8,3
237,2.025,2.050486606125704,2.807692307692311,32.754076063193935,31.0,5,8,3
238,1.9285714285714286,2.0402825244930507,-4.761904761904756,31.45353258810141,34.0,6,8,3
239,2.0869565217391304,2.041426689252776,8.212560386473422,33.79306157635455,35.57142857142857,0,8,3
240,1.8841463414634145,2.010325902054428,-9.717987804878048,34.75398669950728,37.42857142857143,1,8,3
241,2.125,2.0248761666046926,12.783171521035609,34.78678847290631,34.714285714285715,2,8,3
242,1.8636363636363635,1.9832868035867581,-12.299465240641716,33.08188334318547,31.857142857142858,3,9,4
243,2.2916666666666665,2.029282474582429,22.967479674796753,31.07096556409407,29.714285714285715,4,9,4
244,1.4166666666666667,1.9423777126776671,-38.18181818181817,27.328170155548193,27.285714285714285,5,9,4
245,1.5625,1.8900817943103203,10.294117647058808,24.21774746814177,24.571428571428573,6,9,4
246,2.0,1.8776594340618733,28.000000000000004,21.2553811390562,17.857142857142858,0,9,4
247,1.9741379310344827,1.8905153754291686,-1.2931034482758674,22.421330320515374,16.285714285714285,1,9,4
248,2.1,1.88694394685774,6.375545851528397,24.898486277779995,17.142857142857142,2,9,4
249,2.1153846153846154,1.922907982821776,0.73260073260073,28.645354774075997,21.571428571428573,3,9,4
250,1.9795918367346939,1.8783258642600658,-6.419294990723568,31.359307470865865,26.0,4,9,4
251,2.341666666666667,2.0104687214029227,18.290378006872853,31.444733141417082,30.142857142857142,5,9,4
252,1.8636363636363635,2.053488201922403,-20.414105467486255,28.71876872256147,31.142857142857142,6,9,4
253,1.8369565217391304,2.030196276456565,-1.4316012725344662,31.022932892886608,37.42857142857143,0,9,4
254,2.027173913043478,2.0377728453149926,10.355029585798814,33.01987517383506,39.714285714285715,1,9,4
255,2.0086206896551726,2.0247186581228744,-0.9152260330960282,32.483891817323716,38.0,2,9,4
256,2.185483870967742,2.0347328374918923,8.805205593243803,32.28603957501389,34.857142857142854,3,9,4
257,2.088235294117647,2.0502533314037428,-4.449750379856732,32.5145676316787,32.714285714285715,4,9,4
258,2.3,2.044300950451362,10.140845070422522,31.512625280788207,31.714285714285715,5,9,4
259,1.75,2.0280671842175955,-23.913043478260864,28.24427524334978,31.142857142857142,6,9,4
260,2.293103448275862,2.0932310308657,31.034482758620683,28.47837187756981,28.857142857142858,0,9,4
261,2.171875,2.113902614716632,-5.286654135338342,28.947922293893836,26.857142857142858,1,9,4
262,2.0416666666666665,2.1186234685754166,-5.995203836930463,30.021532654707993,28.0,2,9,4
263,1.8863636363636365,2.075892006489116,-7.606679035250452,33.351994967413596,31.428571428571427,3,9,4
264,2.289473684210526,2.104640347930956,21.369689283449578,31.43839563842512,29.285714285714285,4,9,4
265,2.088235294117647,2.07438824709062,-8.789722785665976,29.51327621996844,28.142857142857142,5,9,4
266,2.2291666666666665,2.142840628043001,6.748826291079801,27.17817272397265,28.857142857142858,6,9,4
267,2.080357142857143,2.1124482986974695,-6.675567423230966,27.421083027442965,28.714285714285715,0,9,4
268,2.3703703703703702,2.140804780178951,13.940549992052143,27.7649386237839,28.428571428571427,1,9,4
269,1.8928571428571428,2.1195462767775903,-20.145089285714278,27.796280140612716,27.142857142857142,2,9,4
270,1.7727272727272727,2.103312510543824,-6.34648370497427,28.49010945519769,24.0,3,9,4
271,2.0543478260869565,2.0697231022404567,15.88628762541806,30.958094861171332,28.0,4,9,4
272,2.05,2.0642609173665076,-0.2116402116402183,28.83034887968182,27.714285714285715,5,10,4
273,2.0,2.0315228221284123,-2.4390243902438935,25.919635695724246,27.0,6,10,4
274,1.9642857142857142,2.014941189475351,-1.7857142857142905,26.330350936294348,27.0,0,10,4
275,2.30625,2.005781136565298,17.409090909090907,28.552970811455104,28.857142857142858,1,10,4
276,2.3372093023255816,2.0692600164893604,1.3424087729249523,30.47924136992776,31.0,2,10,4
277,1.9305555555555556,2.091806914036258,-17.399115533443897,31.61534252060406,31.857142857142858,3,10,4
278,2.2023809523809526,2.112954503506829,14.080164439876675,30.333296851190187,28.285714285714285,4,10,4
279,2.1944444444444446,2.13358942414175,-0.3603603603603567,28.822190604364827,28.857142857142858,5,10,4
280,3.0,2.2764465669988927,36.70886075949367,25.379231857116185,28.285714285714285,6,10,4
281,2.0,2.281548607815219,-33.333333333333336,26.528667609500694,29.0,0,10,4
282,1.875,2.2199414649580764,-6.25,27.258178594900603,27.428571428571427,1,10,4
283,2.1714285714285713,2.196258503401361,15.809523809523807,28.290421448913857,26.285714285714285,2,10,4
284,2.1704545454545454,2.230529787672645,-0.04485645933013371,27.451698589058676,23.857142857142858,3,10,4
285,1.946969696969697,2.194042465471037,-10.29668411867365,28.191472110517523,25.428571428571427,4,10,4
286,2.1666666666666665,2.190074211502783,11.284046692606985,26.032609162448523,24.428571428571427,5,10,4
287,1.890625,2.03159206864564,-12.740384615384615,24.69492794078872,26.285714285714285,6,10,4
288,1.9342105263157894,2.0221935724050386,2.305350152240093,23.935604215350224,24.142857142857142,0,10,4
289,1.9078947368421053,2.0268928205253394,-1.3605442176870652,23.277523653303525,22.285714285714285,1,10,4
